Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt
1,Miki,84,205,0,1,5,7,0,1,2,1,2,1,1,1,0,41326,0,1
2,Chico,7,285,266,2,2,7,0,2,1,2,2,2,1,1,65,41401,0,6
2,Ben,7,285,299,1,1,6,0,2,3,1,1,2,1,1,0,41401,0,5
2,Elmo,2,266,0,1,5,0,0,1,1,2,2,2,1,1,0,41401,0,4
1,Dog For Adoption - Goldy Boy,24,307,0,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,4
1,Lovely Puppies,1,307,0,2,3,6,7,2,2,2,2,2,1,2,0,41326,0,5
1,5 Puppies For Adoption,1,307,0,3,1,5,7,2,1,2,2,2,1,5,0,41326,0,9
1,Cute Puppies For Adoption,1,307,0,3,1,5,7,2,1,2,2,2,1,5,0,41326,0,4
1,4 Lovely Puppies For Adoption,2,307,0,3,1,2,7,2,2,2,2,2,1,4,0,41326,0,9
2,Muffin,2,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,0,5
2,Mocha,2,266,0,2,1,4,7,1,1,1,1,2,1,1,0,41326,0,5
2,Cookie,2,266,285,1,5,0,0,1,1,1,1,2,1,1,0,41326,0,4
2,Oreo,2,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,0,4
2,Mi Miao Kittens,3,266,0,3,1,2,0,1,1,2,2,2,1,4,0,41327,0,4
1,Grory,48,83,0,2,3,7,0,2,2,1,1,1,1,1,0,41326,0,2
1,"Happy, Sweetie & Sunnie",2,307,307,2,1,2,7,2,1,2,1,2,1,3,0,41326,0,0
1,Babloo,18,307,0,1,1,2,0,2,2,1,1,1,1,1,0,41336,0,3
1,Found In Jalan Selera,24,152,0,1,1,7,0,1,1,3,3,3,2,1,0,41401,0,0
2,No Name Yet,24,266,0,3,1,2,4,1,1,3,3,3,1,6,0,41326,0,4
2,1month Kittens Mix Gender,1,265,0,3,5,7,0,1,2,2,1,2,1,3,0,41326,0,3
2,,1,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,0,1
2,,2,266,0,2,1,6,0,2,1,2,2,2,1,1,0,41342,0,1
2,Kitty Persian,39,285,0,1,2,3,7,2,2,1,1,1,1,1,0,41326,1,1
1,Joey,12,128,307,1,2,7,0,2,1,3,3,2,1,1,0,41326,0,1
2,Kaliko,2,276,266,3,1,4,7,1,1,2,2,2,1,2,0,41326,0,3
2,Milky,3,266,266,3,4,7,0,1,1,2,2,2,1,4,0,41326,0,4
2,Kasih,24,276,285,2,1,2,7,3,2,2,1,2,1,1,0,41326,0,1
2,No Name Yet,3,266,0,3,4,7,0,2,1,2,1,2,1,3,0,41326,0,3
2,Oren,3,266,0,3,4,7,0,1,1,2,2,2,1,2,0,41326,0,3
2,Pinky,4,266,0,1,2,5,7,2,1,2,2,2,1,1,0,41380,0,2
2,Blacky,4,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41380,0,3
2,Hero,4,265,0,1,1,2,7,2,2,2,2,2,1,1,0,41380,0,2
1,Rosie,2,307,141,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,5
2,Charcoal,3,266,266,2,1,0,0,2,3,3,1,2,1,1,0,41326,0,3
2,Bob A.k A Bobby(  By Hana),12,264,264,1,6,7,0,4,3,3,1,3,2,1,0,41326,0,3
1,Brown Poodle,5,179,0,2,2,5,0,1,1,1,1,2,1,1,100,41324,0,0
1,Little Black,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,9
1,Bi Bi,15,307,307,2,7,0,0,3,1,1,1,2,1,1,0,41330,0,3
1,Needs Home Urgently,1,307,0,1,1,2,0,2,1,2,2,2,1,2,0,41332,0,5
1,Please I Need A Home URGENTLY!,36,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41332,0,5
1,Shasha,5,307,0,2,1,2,5,2,1,1,1,3,1,1,65,41326,0,3
1,Momo,36,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41401,0,2
2,Tiger,3,266,0,2,1,2,4,2,1,2,1,2,1,1,0,41326,0,3
2,Kopi,3,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,0,4
2,Kimchi,3,266,0,1,4,5,7,2,2,2,1,2,1,1,0,41326,0,4
2,Messi & Shakira,22,283,0,3,2,4,5,3,1,2,2,1,1,2,0,41342,0,2
1,Benni,15,147,0,1,7,0,0,1,3,1,1,1,1,1,300,41326,0,2
1,Cobby,48,307,0,1,1,2,0,3,2,3,3,3,1,1,0,41401,0,4
1,Mix Breeds Puppies,2,307,0,3,2,7,0,2,2,1,1,1,1,6,0,41326,0,5
1,The Sentul Survivors,4,307,0,3,2,7,0,2,2,1,1,1,1,6,100,41326,0,5
2,Potato,1,266,0,2,1,7,0,1,2,2,2,2,1,1,0,41401,0,3
1,PiPi,24,178,0,1,2,7,0,1,2,1,1,2,1,1,228,41325,0,3
2,Sweeties,1,266,0,3,6,7,0,2,2,1,1,2,1,3,0,41326,0,3
2,Sweets,1,254,0,2,1,2,7,1,2,3,3,3,1,1,0,41326,0,4
2,,10,266,285,3,1,6,7,2,2,3,1,1,1,5,0,41326,0,5
2,,1,266,0,2,1,2,0,1,1,3,3,3,1,1,0,41326,0,1
2,Jimmy Big Paw,3,266,0,1,1,2,0,2,1,2,1,2,1,1,0,41401,0,4
2,Wolly Wonka,9,266,0,2,6,0,0,2,1,2,1,1,1,1,0,41401,0,7
2,Selena,5,265,288,2,5,7,0,2,2,1,1,2,1,1,200,41401,0,4
2,Kochi Chan,7,264,303,2,1,4,7,2,3,1,1,2,1,1,0,41401,0,1
2,Ms Tortie,4,266,0,2,1,2,4,1,1,1,1,2,1,1,0,41401,0,2
2,Gucci,12,265,299,2,1,6,7,2,2,3,3,2,1,1,0,41401,0,2
2,Unnamed Tortoishell,0,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41401,0,3
2,Luna Babies,2,266,0,3,1,4,0,2,1,2,2,2,1,5,0,41401,0,1
2,Autumn + Night Wing,4,249,243,3,1,3,0,1,1,1,1,2,1,2,0,41326,0,4
2,Snowball,2,292,265,2,7,0,0,1,1,2,1,2,1,1,0,41326,0,4
2,NightWing,2,266,306,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,7
2,Mishka,9,299,0,2,1,5,0,2,2,3,3,3,2,1,0,41401,0,3
1,Boni,1,307,0,1,1,2,0,1,1,2,2,3,1,1,0,41336,0,0
1,Lucas,18,119,0,1,2,0,0,3,1,1,1,3,2,1,0,41336,0,1
1,Kasi And Sasi,7,307,0,1,1,0,0,1,1,1,1,3,1,2,0,41336,0,1
1,RottieMix1-RottieMix6,2,189,307,3,1,2,0,3,2,2,2,2,1,6,0,41326,0,1
1,Masti,5,109,150,1,2,3,0,2,2,1,1,2,1,1,0,41330,0,4
1,Max,24,75,109,1,2,0,0,1,3,3,3,2,1,1,0,41330,0,2
1,Chica,60,109,76,1,2,3,7,2,3,3,3,2,1,1,0,41330,0,3
2,No Name Yet,2,285,0,3,7,0,0,2,2,2,2,2,1,2,150,41326,0,3
2,Lian(è²å­),7,266,266,2,2,5,7,2,1,1,1,1,1,1,0,41336,0,3
2,Po Po,37,285,265,2,2,5,0,2,3,2,1,2,1,1,0,41336,0,3
2,Xiang Xiang,8,266,266,2,1,6,7,2,1,3,1,1,1,1,0,41336,0,1
2,Lopin,7,44,0,1,1,6,0,2,1,1,1,2,1,1,0,41336,0,1
1,Yoyo,4,307,0,2,2,0,0,1,1,2,2,2,1,2,0,41325,0,2
1,,12,307,0,1,1,7,0,2,2,3,3,3,1,1,0,41401,0,4
1,Brandy,24,182,0,1,1,5,0,1,1,3,3,2,1,1,0,41401,0,2
1,Bright,90,82,0,1,2,7,0,3,2,1,1,3,1,1,0,41401,0,4
1,Whiskey,24,240,0,2,1,2,0,1,2,3,3,2,1,1,0,41401,0,2
2,2 Pair Of TWINS,1,266,266,3,1,4,7,1,1,3,3,2,1,4,0,41401,0,3
1,,2,307,307,3,1,2,3,2,1,3,3,3,1,4,0,41326,0,1
2,Jojo,8,264,287,2,1,7,0,2,3,1,1,1,1,1,150,41401,0,0
2,,3,299,0,3,1,2,7,2,2,1,1,2,1,2,0,41401,0,4
1,Zuki,48,75,0,2,2,0,0,1,1,3,3,3,1,1,0,41401,0,1
1,Shaggy,60,218,0,1,1,2,6,2,2,3,3,3,3,1,0,41401,0,1
1,Found: Silky Terrier PJ,72,207,0,1,2,5,6,1,2,3,3,3,2,1,0,41401,0,6
1,Nana,3,128,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,4
2,,1,265,0,2,1,3,6,1,2,2,1,2,1,1,0,41401,0,3
1,Yu-Yu,4,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41330,0,1
1,Yin Yin Girl,6,307,0,2,5,0,0,2,2,1,1,1,1,1,0,41330,0,1
1,MeiMei,3,307,0,2,2,4,0,2,2,2,2,2,1,1,0,41401,0,1
1,BuiBui,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,2
1,DaJie,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,1
2,,4,265,0,3,3,6,7,3,2,2,2,2,1,5,0,41401,0,4
2,Jill-too,18,266,0,2,1,3,7,3,1,1,2,3,1,1,0,41401,0,1
2,Cleo,24,299,0,2,4,5,0,2,2,1,1,1,1,1,0,41401,0,2
2,Raja,84,285,0,2,6,0,0,4,3,1,1,1,1,1,0,41401,0,2
2,Two Mummy N Her Kittens,6,266,0,3,1,4,7,2,1,2,1,2,1,5,0,41401,0,3
2,,1,266,0,1,4,7,0,2,1,3,3,2,1,1,0,41335,0,2
2,Mimi,2,241,0,2,1,3,4,1,2,2,1,2,1,3,0,41330,0,6
2,Upin & Ipin,3,292,266,1,1,7,0,1,1,2,2,2,1,2,0,41326,0,4
2,,8,283,283,3,1,4,7,2,1,1,2,2,1,10,1,41326,0,5
2,Nabi,2,266,0,2,6,0,0,1,1,3,3,3,1,1,20,41401,0,2
2,Miss Kim,2,283,0,3,6,0,0,1,1,3,3,3,1,20,20,41401,0,3
2,Mix Siamese - Coco,12,292,296,1,1,2,7,2,2,3,3,2,1,1,0,41326,0,3
2,Mix Persian - Muezza,11,285,0,2,2,0,0,2,3,3,3,3,1,1,0,41326,0,5
2,Nuneng,2,292,285,1,3,4,0,1,2,2,2,2,1,1,0,41326,0,5
1,Do,2,307,307,2,1,5,0,2,1,2,2,2,1,1,0,41327,0,4
1,No Name,6,205,0,2,1,7,0,2,3,3,3,3,1,1,0,41327,0,1
1,Re,2,307,307,2,5,0,0,2,1,2,2,2,1,1,0,41327,0,4
1,Mi,2,307,307,2,5,0,0,2,1,2,2,2,1,1,0,41327,0,4
1,Whity 04,1,307,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,Whity 05,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,Whity 02,3,307,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,Whity 01,3,307,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,Whity 03,3,307,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,3
1,Brownie,1,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,1
2,Furballs,3,265,0,1,5,7,0,1,2,3,3,2,1,1,0,41401,0,2
2,Foxy,3,265,0,1,1,4,7,1,2,2,1,2,1,1,0,41401,0,5
2,,48,285,266,3,1,2,5,2,2,1,1,1,1,2,0,41326,0,2
2,Maxi Girl And Max II (two),60,285,265,3,6,0,0,3,3,1,1,1,1,2,0,41326,0,2
2,Baby,48,285,266,2,5,6,0,2,2,1,1,1,1,1,0,41326,0,1
1,Lucky Girl,3,307,0,2,1,0,0,3,1,2,1,2,1,1,100,41326,0,2
2,Didi,5,265,266,1,1,7,0,1,2,2,1,2,1,1,0,41401,0,3
2,Boboy,20,265,265,1,2,4,7,3,2,2,1,2,1,1,0,41401,0,4
2,Damak,4,265,265,1,1,7,0,1,2,2,1,2,1,1,0,41401,0,7
2,Dodoi,12,265,265,2,2,4,6,2,2,3,1,2,1,1,0,41401,0,10
2,"Doris A.K,.a Muneng",17,264,264,2,1,6,0,3,3,3,1,2,1,1,0,41401,0,5
1,OK,12,205,0,1,6,7,0,1,1,3,3,3,1,1,0,41401,0,2
2,Nickel,4,265,0,2,2,6,0,1,2,2,2,1,1,1,0,41401,0,1
1,Shortie,24,20,0,2,1,2,7,2,1,3,3,2,1,1,0,41324,0,1
1,Oreo And Nono,1,76,307,1,1,7,0,2,1,2,1,2,1,2,90,41324,0,5
2,Joni,24,264,285,1,2,7,0,3,3,3,3,1,1,1,500,41326,0,5
2,Phuteh,3,266,265,1,7,0,0,1,1,2,2,1,1,1,100,41326,0,3
2,Gold Gold,2,265,0,1,3,4,0,2,2,2,1,2,1,1,0,41326,0,3
1,Fatty,1,307,0,1,1,7,0,2,1,2,2,1,1,1,0,41326,0,5
2,Loo Loo,8,300,266,2,1,2,4,2,1,2,1,2,1,1,0,41326,0,6
2,BOBO,1,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41326,0,2
1,Jojo,36,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1,20
1,Diamond Heart,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,23
1,Happy Boy,84,307,0,1,2,3,0,2,2,1,1,1,1,1,0,41401,0,15
1,Cheeky Brownie,6,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,0,11
1,Forest,18,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41401,0,5
2,Ginge,2,266,0,1,3,0,0,1,1,2,2,2,1,1,10,41326,0,2
2,Baby,2,266,0,2,6,0,0,1,1,2,2,2,1,1,10,41326,0,3
2,Patchi,2,266,266,2,1,3,5,1,2,2,2,2,1,1,10,41326,0,1
2,Our Name Just Kitty,2,265,0,3,1,2,7,2,2,2,2,2,1,6,0,41401,0,7
2,White,2,292,266,3,7,0,0,1,2,2,2,2,1,2,0,41324,0,6
2,Jaya/Smally,5,265,0,1,1,2,0,1,2,2,1,2,1,1,0,41326,0,2
2,Destiny/Anak Didi,6,265,0,2,1,2,3,2,2,2,1,2,1,1,0,41326,0,2
2,Anak-anak Didi,3,276,292,3,1,2,7,1,2,2,2,2,1,6,0,41326,0,4
2,Ray & Leia,3,254,0,2,2,3,5,2,1,1,1,1,1,2,70,41326,0,7
2,Oyen,7,299,264,2,3,7,0,2,3,3,3,3,1,1,0,41326,0,5
1,,2,307,307,2,1,2,0,2,2,2,2,2,1,3,0,41326,0,2
1,Shine,2,307,0,2,2,5,7,2,1,1,1,3,1,1,0,41326,0,4
2,Cute Kitten,4,265,0,1,2,4,7,1,1,3,3,2,1,1,0,41336,0,1
1,4 Little Precious,1,307,0,3,1,5,7,1,1,2,2,2,1,4,50,41336,0,5
1,Cute Puppies,2,307,0,2,1,3,7,1,1,2,2,2,1,3,0,41336,0,2
2,Twins,4,266,0,1,1,2,5,2,1,2,2,3,1,2,0,41401,0,5
2,Minxy,17,254,266,2,1,2,5,2,1,1,1,1,1,1,150,41326,0,0
2,Ash,18,266,0,2,1,6,7,2,1,1,1,1,1,1,100,41326,0,2
2,Ashley,17,266,0,2,1,6,0,2,1,1,1,1,1,1,100,41326,0,1
2,Chloe,3,266,0,2,1,2,5,2,1,2,1,2,1,1,0,41326,0,2
2,Bobo & Bubba,4,266,266,1,6,0,0,2,1,2,1,2,1,2,0,41326,0,5
2,Zoey,4,266,0,1,6,7,0,3,1,2,1,2,1,3,0,41326,0,2
1,,2,307,0,2,2,0,0,2,1,2,1,2,1,3,0,41326,0,6
1,,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,8
1,Chubby,36,141,19,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,1
1,Hershey,13,76,307,2,1,7,0,2,2,1,1,1,1,1,0,41401,0,7
1,Snow,5,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,3
1,,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41324,0,3
2,The Three Muskitties,1,265,0,2,2,4,6,2,2,2,2,2,1,3,0,41401,0,19
2,Kristall,5,265,0,2,7,0,0,2,2,1,1,2,1,1,200,41401,0,10
1,Elsa,20,179,0,2,5,0,0,2,2,3,3,2,1,1,0,41326,0,1
1,Max,20,179,0,1,5,0,0,2,3,3,3,2,1,1,0,41326,0,1
1,Hena,18,179,0,2,5,0,0,1,2,3,3,2,1,1,0,41326,0,1
1,Bambi,18,179,0,2,7,0,0,1,2,3,3,2,1,1,0,41326,0,1
2,Snowy,10,265,0,2,2,3,7,2,2,3,3,2,1,1,0,41326,0,4
2,,3,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,4
2,,2,266,0,1,4,0,0,1,1,2,2,2,1,1,0,41326,0,3
2,Boy,24,266,0,1,1,2,7,2,1,2,1,1,1,1,100,41326,0,5
2,,2,266,0,3,4,0,0,1,1,2,2,2,1,2,0,41326,0,4
1,,2,307,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,3
2,,3,265,0,2,1,6,7,1,2,2,2,2,1,3,0,41326,0,4
2,,2,266,0,1,4,0,0,1,1,2,2,2,1,1,0,41326,0,3
2,Bomba & Jack The One-eyed Cat,3,266,0,1,1,2,7,1,1,2,1,2,1,2,150,41326,0,5
2,4 Little Kittens,2,265,0,3,1,2,7,3,2,2,2,2,1,4,0,41401,0,2
1,Baby,1,307,0,2,1,2,5,1,1,2,2,2,1,1,0,41401,0,2
1,,2,307,0,2,2,5,7,2,1,2,2,2,1,4,0,41336,0,7
2,Shelter Cats For Adoption,3,266,0,3,4,6,7,1,1,1,1,1,1,3,0,41326,0,5
1,,96,205,0,1,1,7,0,1,1,1,1,3,1,1,0,41326,0,1
2,Aboo & Oyen,1,266,0,1,1,4,7,1,1,2,2,2,1,2,0,41324,0,2
1,Puppy ( FREE ),1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,3
1,None,1,307,307,3,1,2,7,2,1,3,3,3,1,3,0,41326,0,3
1,,48,307,0,2,2,0,0,3,2,1,1,1,1,1,0,41401,0,2
2,,19,285,0,2,1,6,0,2,3,1,1,2,1,1,0,41326,0,5
1,Jojo,24,307,0,2,1,7,0,1,1,2,2,2,3,1,0,41401,0,3
1,,0,119,307,1,1,7,0,2,2,3,3,2,1,1,0,41401,0,4
1,,2,307,0,3,1,2,7,2,2,2,2,2,1,2,0,41325,0,2
2,Kitten From The SMART Tunnel,3,285,300,2,1,3,0,1,3,3,3,3,1,1,0,41326,0,1
1,Sookie,4,307,0,2,1,2,6,1,2,1,1,2,1,1,100,41326,0,6
2,Jojo,12,266,0,2,3,6,7,1,1,1,1,1,1,1,0,41326,0,3
1,,2,307,0,2,1,2,0,3,1,3,1,2,1,1,0,41326,0,2
1,,5,307,0,2,1,2,0,3,1,3,1,2,1,1,0,41326,0,0
1,,2,307,0,2,1,2,0,3,1,3,1,2,1,1,0,41326,0,1
1,Puppy,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,2
1,Mary,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,5
1,Baby,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,4
1,Puppy,3,307,0,2,7,0,0,2,1,2,1,2,1,1,0,41326,0,9
1,Puppy ï¼femaleï¼,1,307,0,2,1,2,7,2,1,2,2,2,1,5,0,41330,0,4
2,Molly,7,266,266,2,6,7,0,2,2,3,3,3,1,1,0,41325,0,1
2,Yen,4,266,0,2,4,0,0,2,1,2,1,2,2,1,0,41325,0,2
2,Wendy,12,266,0,2,1,2,4,2,1,2,2,1,1,1,0,41401,0,1
2,Che' Mel,3,266,0,2,5,0,0,1,1,2,1,2,1,1,0,41401,0,1
2,Busy Bee,2,266,0,2,1,2,5,1,1,2,1,2,1,1,0,41401,0,2
2,Ucing,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41401,1,2
2,Che' Mok,3,266,0,1,2,7,0,1,1,2,1,2,1,1,0,41401,0,1
2,Sally,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41401,0,1
2,Charcoal,3,265,0,1,1,0,0,1,2,2,1,2,1,1,0,41401,0,1
2,Blacky,12,266,0,1,1,0,0,2,1,2,2,1,1,1,0,41401,0,2
2,Lucky,1,299,0,1,2,0,0,1,1,2,1,2,1,1,0,41401,0,2
2,Beast & Sachiko,4,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,0,1
1,"Chocolate, Whighty And Brownie",24,307,0,1,2,7,0,2,2,1,2,2,1,3,0,41326,0,0
1,,15,307,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,0,1
2,No Name,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,3
1,Tika,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,2
2,,2,249,262,3,5,6,7,2,1,2,2,2,1,4,0,41326,4,13
1,Lucky (spayed),13,307,0,2,2,0,0,2,2,2,2,1,1,1,50,41326,0,2
1,Deco,72,141,0,1,4,0,0,3,1,1,1,2,1,1,0,41326,0,3
2,Trip (aka Wolfgang Von Trip II),8,266,0,1,3,7,0,2,1,1,1,1,2,1,0,41401,0,8
1,,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,3
2,Boboy,17,265,0,1,2,7,0,3,2,2,1,2,1,1,0,41326,0,3
2,Utih,2,266,0,1,2,7,0,1,1,2,1,2,1,1,0,41326,0,3
2,BETTY,8,251,0,2,1,0,0,3,1,2,1,2,1,1,0,41326,0,2
2,Bella (Domestic Medium Hair),6,265,0,2,1,6,0,2,2,2,1,2,1,1,0,41326,0,2
2,Doorbell,2,265,0,1,2,0,0,3,1,2,2,2,1,1,0,41336,0,2
2,Chingku,6,266,0,1,2,6,7,2,1,1,1,2,1,1,0,41336,0,2
1,Highway,48,307,218,1,7,0,0,2,2,3,3,3,1,1,1,41401,0,1
1,Alpha,3,307,0,2,5,7,0,2,1,2,2,2,1,1,25,41401,0,3
1,Cha Guo,84,307,0,1,6,0,0,1,3,1,1,1,1,1,100,41401,0,5
1,Jimmy,8,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41401,0,24
1,Bingo,3,307,0,1,4,0,0,2,1,2,2,2,1,1,0,41401,0,5
1,Honey,8,307,307,2,1,4,6,2,1,2,2,1,1,1,0,41326,0,5
2,Ninja ð¼ð¾,1,265,264,1,3,5,7,1,2,1,1,2,2,1,0,41326,0,13
2,Tom,8,266,0,1,5,7,0,2,1,1,1,2,1,1,0,41326,4,7
2,Fluffy,4,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,2,6
2,Bella,6,285,0,2,1,4,5,2,2,2,2,2,1,1,0,41401,0,2
2,Nameless Kittens,6,266,0,3,1,7,0,2,1,2,2,2,1,3,0,41342,0,3
2,Cute Kitten,1,265,0,3,1,7,0,1,2,2,2,2,1,4,0,41326,0,2
2,Kittens,5,265,0,2,1,2,7,2,2,2,1,2,1,4,1,41326,0,7
2,Anak Kucing,3,265,0,3,1,7,0,1,2,2,2,2,1,5,0,41326,0,4
2,Kitten,1,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,1
1,,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41326,0,0
1,Benji,12,69,0,1,5,0,0,2,2,1,1,1,1,1,0,41401,0,2
2,3 Little Cuties Ready To Be,2,266,0,3,1,2,7,1,1,2,2,2,1,3,0,41326,0,4
2,4 Kitties Ready To Be Adopt!!!!,1,266,285,3,1,2,6,1,2,2,2,2,1,4,0,41326,0,9
2,3 Cute Little Monster,1,266,265,3,1,2,7,1,1,2,2,2,1,3,0,41326,0,4
1,Coco,3,109,205,1,3,0,0,1,2,3,3,3,2,1,0,41401,0,5
2,BB,18,266,266,2,1,4,5,2,1,1,1,1,1,1,0,41336,0,4
2,,1,285,266,2,1,7,0,2,2,2,2,2,1,1,50,41327,0,9
2,,2,292,265,1,2,5,0,2,1,2,2,2,1,2,50,41327,0,9
2,Persians,0,285,0,3,1,2,7,2,2,2,2,2,1,3,0,41401,0,3
1,Boxer Mix,1,44,0,1,1,0,0,2,1,2,1,2,1,1,0,41401,0,1
2,Vivi,1,285,0,2,2,6,7,2,2,2,2,2,1,1,0,41401,0,2
1,Pumi,0,179,0,2,1,6,0,1,2,3,3,3,1,1,0,41401,0,1
2,Mix Persian,12,285,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,No Name,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,3
2,Aura,48,266,0,1,3,5,7,2,1,1,1,1,1,1,0,41401,0,1
2,Bones,72,264,0,2,1,3,7,2,2,1,1,1,1,3,0,41401,0,1
2,Bubbles,36,266,0,1,1,6,0,2,1,1,1,1,1,1,0,41401,0,1
2,Mr Omot,6,264,285,1,7,0,0,2,1,2,2,2,1,1,0,41326,0,1
2,Mr Ciki,8,266,264,1,1,7,0,1,1,2,2,2,1,1,5,41326,0,4
2,Miss Strawberry,4,264,285,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,1
2,Miss Wuwu,4,264,285,2,7,0,0,2,1,2,2,2,1,6,0,41326,0,1
2,Miss Vanilla,4,264,285,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,1
2,Miss Amoi,8,266,0,2,3,6,7,1,1,2,2,2,1,1,5,41326,0,3
2,Mr Siti,4,266,264,1,1,6,7,1,1,2,2,2,1,1,5,41326,0,2
2,Miss Brown,5,264,266,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,2
1,Rufus,39,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41327,0,2
1,Rocky,36,75,0,1,1,0,0,1,1,3,3,2,1,1,0,41401,0,1
1,Miss Adorable - Urgently,3,307,307,2,1,2,4,2,2,2,2,2,1,1,0,41326,0,1
1,Elmo,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,4
2,Stripe,1,266,0,2,4,0,0,2,1,2,1,2,1,1,0,41326,0,1
2,Kiki,12,285,264,1,5,7,0,2,2,3,1,1,1,1,550,41326,0,3
2,Nazar,3,266,0,1,1,2,6,2,1,2,2,2,1,1,0,41326,0,3
2,Bailey,24,266,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,2
2,"Yuba, Mochi",2,266,0,2,2,5,7,2,1,2,2,2,1,2,0,41326,0,3
2,Ginger,2,266,0,2,3,0,0,2,1,1,2,2,1,1,0,41326,0,2
2,Your_Name_Here,1,265,0,3,1,4,7,1,2,2,2,2,1,3,0,41326,0,12
2,"BimBam, Meow2",6,289,292,3,2,5,6,2,2,3,1,2,1,3,0,41326,0,7
2,Regina Spector,2,265,0,2,1,7,0,1,2,1,1,2,1,1,0,41326,0,8
2,Goldie (Now Rename As Bimmer),2,266,0,1,2,3,7,1,1,2,1,2,1,1,0,41326,0,11
1,Yippee,12,307,0,1,2,0,0,2,2,1,1,1,2,1,30,41326,0,3
1,DU Pups,2,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,5
1,Happy,3,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41326,0,1
1,Puppies Of Damansara/ Bandar Utama,1,307,0,3,1,2,0,2,2,1,1,2,1,7,0,41326,0,5
1,Newborn Damansara Pups,1,307,0,3,1,2,0,2,2,1,1,1,1,7,0,41326,0,5
1,Black Stripe,2,307,0,1,1,2,0,2,2,1,1,1,1,1,30,41326,0,5
2,Black Babies,2,285,264,3,1,0,0,2,2,2,2,3,1,2,0,41326,0,2
2,Mixed Kitten,1,285,264,3,1,4,7,2,2,2,2,3,1,8,400,41326,0,5
2,Black Kitten 1,2,285,264,1,1,0,0,2,3,3,3,3,1,1,0,41326,0,2
