,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,AdoptionSpeed
8899,3,6,2,2,2,2,2,1,2,1,2,0,3,4
8900,1,104,1,1,2,2,1,1,2,1,1,0,12,1
8901,4,58,1,1,2,1,1,1,2,1,1,0,12,3
8902,1,94,2,5,3,1,3,3,2,1,1,0,12,3
8903,12,161,2,1,2,1,2,2,2,1,1,0,12,2
8904,48,73,2,1,3,2,2,2,2,1,1,0,12,1
8905,36,76,2,3,3,2,1,1,1,1,1,0,3,4
8906,7,156,1,1,2,2,3,3,2,2,1,0,12,3
8907,8,104,2,5,2,2,1,1,1,1,1,150,12,2
8908,1,57,1,3,2,2,2,1,2,1,1,50,12,1
8909,2,58,3,7,1,1,2,2,2,1,3,0,9,4
8910,48,6,1,2,1,1,1,1,1,1,1,0,12,4
8911,10,58,2,1,2,1,1,1,1,1,1,100,3,4
8912,12,32,1,6,1,1,3,3,3,2,1,0,3,3
8913,12,56,1,4,3,2,1,1,2,1,1,100,3,4
8914,2,58,3,1,1,1,2,1,2,1,2,0,3,3
8915,6,58,1,1,2,1,1,1,1,2,1,0,12,2
8916,60,104,2,1,2,1,1,1,1,1,1,0,12,4
8917,2,104,1,1,2,2,2,2,2,1,4,0,9,4
8918,60,103,1,2,1,1,3,1,2,1,1,0,3,1
8919,5,116,2,1,2,1,2,2,2,1,1,0,0,4
8920,7,57,2,6,1,2,1,1,1,1,1,0,12,3
8921,0,86,3,7,2,1,2,2,2,1,4,0,12,1
8922,3,58,2,1,2,1,1,1,2,1,1,0,12,2
8923,2,57,3,4,1,1,2,2,2,1,3,0,12,1
8924,11,104,1,2,2,1,1,3,2,1,1,0,12,4
8925,36,58,1,1,2,2,3,3,3,1,1,0,3,4
8926,1,104,1,1,2,1,1,1,2,1,2,0,12,2
8927,7,58,2,6,1,1,1,1,3,1,1,0,3,4
8928,1,104,2,2,1,1,3,3,3,1,1,0,12,3
8929,17,128,2,2,3,1,2,2,2,1,1,200,12,4
8930,1,104,2,2,2,2,2,2,2,1,1,0,6,1
8931,1,104,3,1,3,1,1,1,2,1,4,0,3,4
8932,84,76,2,4,3,3,3,3,2,1,1,0,12,1
8933,2,58,3,3,1,1,2,1,2,1,2,0,3,3
8934,3,58,1,4,2,1,2,1,2,1,1,0,3,4
8935,6,104,2,2,2,2,2,1,2,1,1,0,12,4
8936,13,104,2,1,2,1,3,3,1,1,1,0,12,4
8937,3,104,2,2,2,1,1,1,2,1,2,0,12,2
8938,0,104,2,1,2,2,3,3,3,1,5,0,3,2
8939,1,58,1,1,1,1,2,2,2,1,1,0,12,1
8940,60,104,1,1,3,2,3,3,3,1,2,0,12,4
8941,11,58,2,1,2,1,1,1,1,1,1,0,12,2
8942,3,58,1,1,2,1,2,1,2,1,1,0,12,4
8943,1,104,2,2,2,2,2,2,2,1,1,20,9,2
8944,108,128,2,1,3,2,3,3,3,2,1,0,3,4
8945,1,104,2,5,1,2,2,2,2,1,1,0,12,1
8946,3,57,2,6,2,2,1,1,2,1,1,0,12,2
8947,3,58,2,1,2,1,1,2,1,1,1,0,3,4
8948,3,142,2,4,1,1,2,2,2,1,1,50,12,2
8949,26,103,2,2,1,2,1,1,2,1,1,100,3,4
8950,6,58,2,2,2,1,3,3,2,1,1,0,12,1
8951,36,104,1,1,2,1,1,1,2,2,1,0,3,4
8952,2,58,2,1,2,1,2,2,2,1,2,0,12,4
8953,2,104,1,5,2,2,1,1,3,1,1,0,3,1
8954,8,58,2,5,1,2,2,2,2,1,2,0,3,2
8955,5,156,2,2,2,1,2,2,1,1,1,0,3,3
8956,2,104,1,1,2,2,2,2,2,1,1,0,9,2
8957,1,57,2,3,2,2,2,2,2,1,1,0,3,2
8958,1,104,1,2,2,1,1,1,2,1,1,0,12,3
8959,2,58,3,3,1,1,2,2,2,1,2,0,12,1
8960,12,104,2,1,1,1,2,2,2,1,1,0,12,1
8961,12,142,2,2,2,1,2,2,2,1,1,0,12,2
8962,78,141,1,3,1,1,1,1,1,1,1,0,3,0
8963,9,156,2,2,2,1,1,1,1,1,1,0,12,1
8964,36,94,2,4,2,1,2,1,1,1,1,0,8,4
8965,2,104,2,1,2,1,2,1,2,1,1,0,3,2
8966,4,104,1,1,1,1,1,1,2,1,1,200,12,4
8967,2,58,2,2,1,1,2,2,2,1,1,0,12,1
8968,2,165,2,1,2,1,1,1,2,1,1,0,12,2
8969,12,57,1,1,2,2,3,3,3,2,1,0,3,2
8970,6,104,1,2,2,1,3,3,2,1,1,0,3,3
8971,36,76,2,3,3,3,2,1,2,2,1,0,3,3
8972,0,104,2,1,1,1,3,3,3,2,1,0,12,2
8973,2,58,1,1,2,1,2,1,2,1,1,0,12,1
8974,8,128,2,1,2,1,1,1,1,1,1,500,12,3
8975,48,76,1,3,3,3,1,1,1,1,1,200,12,3
8976,5,58,2,2,1,1,1,1,2,1,1,0,12,2
8977,3,57,3,1,3,2,1,1,2,1,2,0,12,2
8978,2,104,1,1,2,1,2,1,2,1,1,0,12,4
8979,4,58,1,1,2,2,2,2,2,1,1,0,12,1
8980,3,57,3,1,2,2,2,2,2,1,3,0,12,4
8981,3,104,2,1,2,1,1,1,3,1,2,0,3,1
8982,5,156,1,1,2,1,2,1,1,1,1,30,12,2
8983,17,58,2,4,2,1,3,3,2,1,1,0,3,4
8984,1,104,2,2,2,1,2,1,2,1,1,0,12,3
8985,2,157,1,1,2,2,1,1,2,1,1,250,3,3
8986,8,58,3,2,2,1,1,1,1,1,2,0,3,4
8987,1,57,3,2,1,2,2,1,2,1,5,0,12,3
8988,2,104,3,2,2,1,1,1,2,1,7,0,12,4
8989,3,57,2,1,2,2,2,2,2,1,1,0,3,1
8990,42,104,2,2,3,2,1,3,3,1,1,0,12,3
8991,2,132,1,1,1,2,2,1,2,1,1,450,12,1
8992,84,57,3,1,2,2,1,1,1,1,2,0,3,3
8993,11,104,1,2,3,1,2,1,2,1,1,0,1,4
8994,12,58,3,1,2,2,1,1,1,1,4,0,12,4
8995,51,121,2,1,1,2,1,1,3,1,1,50,3,4
8996,8,58,1,6,2,1,2,2,2,1,1,50,9,3
8997,2,104,2,2,2,2,1,1,2,1,1,100,12,4
8998,1,57,2,2,2,2,2,2,2,1,1,0,0,1
8999,2,57,2,1,2,1,1,1,2,1,1,80,3,3
9000,2,104,3,1,2,1,2,2,2,1,4,0,3,4
9001,2,57,3,4,1,2,2,2,2,1,3,0,3,3
9002,1,104,2,2,2,2,2,1,2,1,1,0,12,1
9003,36,17,1,1,2,1,1,1,2,1,1,550,3,4
9004,20,157,2,2,2,2,1,1,2,1,1,0,12,2
9005,1,104,3,1,2,2,2,2,2,1,2,0,12,3
9006,24,58,2,2,1,1,2,1,1,1,1,0,12,4
9007,2,58,1,6,2,1,2,2,2,1,3,0,12,1
9008,1,112,2,2,2,1,1,1,2,1,1,0,12,3
9009,0,104,3,2,2,1,3,3,3,1,2,0,12,4
9010,9,98,2,1,3,1,1,1,2,1,2,0,12,4
9011,6,129,1,1,2,1,3,3,2,1,1,0,12,1
9012,12,58,2,3,2,1,1,1,1,1,1,0,3,4
9013,36,82,1,6,3,2,1,1,1,2,1,200,12,4
9014,7,58,1,3,2,1,2,2,2,1,1,0,3,2
9015,1,104,1,1,1,1,3,3,3,1,1,0,12,4
9016,3,58,2,1,2,1,2,2,2,1,2,0,3,2
9017,2,104,1,1,2,1,1,1,2,1,1,0,12,3
9018,0,58,3,1,1,1,3,3,3,1,2,0,12,4
9019,2,104,1,1,2,2,1,1,2,1,1,0,12,1
9020,1,11,3,1,2,1,2,2,2,1,2,0,7,3
9021,2,104,2,1,2,1,2,1,2,1,1,0,8,2
9022,57,121,2,2,2,2,1,1,2,1,1,250,5,4
9023,5,58,1,1,1,1,2,2,2,1,2,0,3,4
9024,21,94,1,2,3,1,1,3,1,1,1,300,3,3
9025,2,58,1,1,2,1,1,1,2,1,4,100,12,3
9026,8,104,1,1,2,1,1,1,1,1,2,50,12,4
9027,3,56,2,5,2,3,2,2,2,2,1,0,3,2
9028,30,104,1,3,2,1,1,1,1,1,1,0,12,2
9029,2,104,3,1,2,1,2,2,2,1,8,100,12,3
9030,3,57,3,2,2,2,2,1,2,1,2,0,12,4
9031,10,124,2,5,3,3,1,1,1,1,1,0,12,2
9032,1,104,2,2,2,1,2,2,2,1,1,0,12,2
9033,7,116,2,3,1,3,1,1,2,2,1,0,12,0
9034,15,104,1,1,3,2,1,1,1,1,1,0,3,2
9035,4,104,1,1,2,2,1,1,2,1,1,0,9,3
9036,7,56,2,1,2,3,3,3,3,1,1,250,12,4
9037,3,104,1,1,2,2,1,1,2,1,1,0,3,2
9038,1,104,1,1,2,1,2,1,2,1,2,0,12,2
9039,96,39,2,2,1,1,1,1,3,1,1,0,9,1
9040,3,104,1,2,1,2,2,2,2,1,1,0,1,1
9041,6,52,1,1,3,1,2,1,2,1,1,0,12,1
9042,1,58,2,3,2,1,1,1,2,1,2,100,12,2
9043,2,104,2,1,2,2,3,3,2,1,1,0,12,3
9044,12,104,2,1,2,1,1,1,1,1,1,0,3,4
9045,3,58,1,2,1,1,2,2,2,1,1,0,12,2
9046,60,58,1,4,2,1,1,1,1,1,1,0,3,3
9047,2,57,2,7,1,2,3,1,3,1,1,0,12,1
9048,12,116,1,1,2,2,3,3,3,1,1,0,3,4
9049,0,104,3,1,2,1,2,2,2,1,4,0,3,1
9050,8,46,2,3,2,2,1,1,2,1,1,0,12,3
9051,13,144,1,1,3,2,1,1,2,1,1,0,12,2
9052,1,58,3,1,1,2,2,2,2,1,2,0,3,3
9053,1,104,1,2,1,2,1,1,2,1,1,0,6,4
9054,2,104,3,1,2,2,2,2,2,1,2,0,0,4
9055,14,56,2,1,3,3,1,1,1,1,1,100,12,4
9056,36,141,1,1,2,2,1,1,1,1,1,0,12,1
9057,5,58,3,1,1,1,2,2,2,1,4,50,12,4
9058,5,58,1,4,2,1,2,1,2,1,1,0,3,2
9059,60,83,1,2,3,3,1,1,1,1,1,500,12,1
9060,6,42,1,7,1,3,1,1,1,1,1,0,3,2
9061,3,58,2,1,2,1,2,2,2,1,1,0,3,3
9062,4,104,3,1,1,2,2,2,2,1,7,30,12,2
9063,3,56,3,1,2,3,2,2,2,1,4,0,3,1
9064,4,58,2,1,2,1,2,2,2,1,1,0,12,1
9065,2,152,2,7,2,1,1,1,2,1,5,0,12,4
9066,10,104,1,2,2,1,2,2,2,1,1,0,12,2
9067,6,57,2,6,2,2,2,2,2,1,1,0,12,3
9068,3,58,1,7,2,1,2,1,2,1,1,0,12,1
9069,1,104,3,1,2,2,2,2,2,1,10,0,3,3
9070,8,58,2,6,2,1,2,2,1,1,1,0,12,2
9071,1,104,2,7,2,2,2,2,3,1,2,0,3,1
9072,1,58,3,1,2,1,2,2,2,1,2,0,7,2
9073,1,104,3,1,2,2,2,2,2,1,7,0,12,3
9074,5,165,1,1,1,2,2,2,2,1,2,0,12,4
9075,96,46,2,2,1,2,1,1,1,1,1,0,12,0
9076,36,132,2,6,1,3,3,1,3,1,1,0,12,2
9077,36,104,2,2,3,1,1,1,1,1,1,0,12,4
9078,2,142,2,7,1,3,1,1,2,1,1,0,12,4
9079,48,17,1,1,2,1,2,2,2,2,1,200,12,1
9080,4,165,1,1,3,1,2,1,2,1,1,0,12,2
9081,48,104,1,2,2,1,1,1,3,1,1,0,12,4
9082,4,58,2,1,2,1,2,1,2,1,1,0,12,3
9083,1,57,2,1,2,2,3,1,3,1,1,0,3,3
9084,4,58,1,4,2,1,1,1,2,1,1,0,3,2
9085,1,52,2,1,2,1,1,1,1,1,1,0,12,4
9086,1,104,2,2,2,2,2,1,2,1,1,0,12,2
9087,2,58,2,2,2,1,2,2,2,1,1,0,3,1
9088,8,6,2,1,2,1,1,1,1,1,3,300,12,4
9089,72,104,2,1,2,1,1,1,1,1,1,0,9,4
9090,4,104,1,1,2,2,1,1,2,1,1,0,12,2
9091,2,58,2,2,2,1,2,2,2,1,1,0,3,2
9092,4,73,3,1,2,1,2,1,2,1,2,0,12,3
9093,3,104,2,1,2,1,2,2,2,1,1,0,12,4
9094,4,57,3,2,2,2,1,1,2,1,2,0,3,1
9095,1,58,2,1,2,1,2,2,2,1,1,0,12,3
9096,3,104,1,2,2,2,1,1,2,1,1,0,12,1
9097,5,57,3,5,2,2,2,2,2,1,3,0,12,3
9098,2,104,3,1,2,1,2,2,2,1,4,0,12,3
9099,3,57,1,3,1,2,3,3,3,1,1,0,12,1
9100,12,58,2,1,3,1,2,2,2,1,1,0,12,3
9101,4,57,1,1,2,2,2,2,2,1,1,0,12,4
9102,1,104,2,1,2,2,2,1,2,1,3,0,3,3
9103,3,57,2,1,2,2,2,1,2,1,1,0,12,1
9104,7,104,1,1,2,1,1,1,1,1,1,0,3,4
9105,1,104,1,2,2,2,1,1,2,1,1,0,12,1
9106,2,104,2,1,2,2,2,2,2,1,1,0,8,2
9107,12,58,1,1,2,1,1,1,1,1,1,0,13,4
9108,3,57,2,3,2,2,1,1,1,1,1,0,12,4
9109,3,58,3,1,1,1,2,2,2,1,2,0,12,1
9110,1,57,3,1,2,2,2,2,2,1,2,0,3,1
9111,4,55,2,1,2,1,1,1,2,1,1,0,12,3
9112,2,58,2,2,2,1,1,1,2,1,1,0,12,2
9113,30,141,2,7,1,2,1,1,2,1,1,500,12,3
9114,1,58,2,4,1,1,2,1,2,1,1,0,9,1
9115,0,57,2,7,1,2,2,1,2,1,1,0,12,1
9116,38,13,1,3,2,2,1,1,2,1,1,0,12,4
9117,9,104,1,7,2,1,1,1,1,1,1,150,12,3
9118,6,124,2,6,2,2,3,3,3,1,1,0,12,1
9119,3,56,2,6,1,3,1,1,1,1,1,0,3,3
9120,2,104,3,5,2,2,2,2,2,1,2,0,12,2
9121,9,76,1,3,3,3,1,1,1,1,1,200,12,1
9122,2,104,2,1,2,1,2,2,2,1,1,20,9,3
9123,2,104,2,1,2,2,1,1,2,1,1,0,12,2
9124,3,104,1,1,2,2,1,1,2,1,1,0,12,3
9125,7,104,1,1,3,1,1,1,1,1,1,0,12,4
9126,2,31,1,1,2,1,3,3,2,1,1,0,12,2
9127,4,6,2,2,2,1,2,2,1,1,1,0,12,4
9128,2,58,1,1,2,1,1,1,2,1,1,0,12,2
9129,3,104,2,2,2,1,1,1,2,1,1,0,3,3
9130,9,104,1,2,2,2,1,1,1,1,1,0,9,4
9131,4,58,2,4,1,1,3,1,2,1,1,0,3,3
9132,12,156,3,1,2,2,2,2,2,1,7,0,3,4
9133,72,94,1,5,3,1,1,1,2,1,1,0,12,2
9134,1,57,2,1,2,2,2,2,2,1,1,0,12,1
9135,2,58,2,1,1,1,2,1,2,1,1,0,12,1
9136,12,104,2,1,3,1,1,1,1,1,1,0,12,4
9137,3,23,2,1,2,1,2,2,2,1,1,0,12,0
9138,30,58,1,1,2,2,2,1,1,1,2,0,12,3
9139,12,58,1,6,2,1,2,1,1,1,1,0,0,4
9140,3,104,1,2,2,2,1,1,2,1,1,0,8,1
9141,24,104,1,5,2,1,1,1,2,1,1,0,3,4
9142,14,58,2,3,2,1,2,2,2,1,2,0,5,3
9143,3,57,1,1,2,2,2,1,2,1,1,0,12,4
9144,1,58,3,2,1,1,2,2,2,1,3,0,0,3
9145,2,57,3,4,2,2,2,2,2,1,2,0,12,2
9146,84,56,2,5,2,3,3,3,3,2,1,0,3,2
9147,4,104,1,1,3,1,1,1,2,1,1,0,12,1
9148,5,73,2,1,2,1,1,1,1,1,1,0,12,3
9149,6,17,1,1,2,3,1,3,1,1,1,200,12,2
9150,48,104,2,2,2,1,3,3,1,2,1,0,12,4
9151,48,132,2,6,1,2,1,1,1,1,1,0,12,1
9152,12,58,3,1,2,1,1,1,1,1,2,0,12,3
9153,11,52,2,1,2,2,1,3,1,1,2,0,7,4
9154,3,58,1,6,2,1,2,1,2,2,1,0,3,2
9155,1,104,1,2,2,1,2,2,2,1,2,0,12,1
9156,3,58,2,1,2,1,2,1,2,1,1,0,12,3
9157,1,104,2,1,2,1,1,1,2,1,1,0,12,3
9158,4,58,3,1,2,2,2,1,2,1,2,0,12,3
9159,2,161,2,1,3,3,2,2,2,1,1,0,12,1
9160,3,29,2,1,2,2,2,1,2,1,1,0,12,3
9161,60,104,1,3,2,2,1,1,1,1,1,0,12,2
9162,5,157,2,3,2,1,1,1,1,1,1,0,12,3
9163,24,104,2,1,2,1,1,1,1,1,1,0,3,4
9164,2,104,1,1,2,2,1,1,2,1,1,0,12,1
9165,12,104,1,1,2,1,2,1,2,1,1,0,12,2
9166,6,104,2,1,2,1,1,1,1,1,1,0,12,3
9167,3,58,2,6,1,1,2,2,2,1,1,0,0,3
9168,2,104,2,5,3,2,3,3,3,1,1,0,12,1
9169,60,35,1,2,2,3,1,1,1,1,1,0,3,3
9170,3,104,2,1,1,2,2,2,2,1,1,0,12,4
9171,10,31,2,2,2,1,1,1,1,1,1,0,9,4
9172,12,27,1,6,2,2,3,3,3,1,1,0,9,1
9173,5,58,2,1,2,1,2,1,2,1,1,0,3,2
9174,24,58,2,1,2,1,2,1,2,1,1,0,12,4
9175,2,104,1,1,2,1,2,1,2,1,1,0,9,3
9176,36,141,1,2,1,3,3,3,3,1,1,0,3,3
9177,3,94,2,1,3,1,1,1,3,1,1,0,12,1
9178,1,86,3,1,1,2,2,3,3,1,3,0,3,1
9179,6,58,1,4,2,2,2,1,1,1,1,100,3,3
9180,2,104,1,2,2,1,2,2,2,1,1,0,3,1
9181,2,104,3,1,2,1,2,2,2,1,6,0,12,1
9182,1,104,1,2,2,2,2,2,2,1,1,0,9,3
9183,8,104,2,2,2,2,1,1,1,1,1,0,9,4
9184,2,104,2,1,2,2,2,2,2,1,1,0,12,3
9185,2,57,2,1,2,2,2,1,2,1,1,50,12,2
9186,1,104,1,1,2,1,2,1,2,1,1,0,12,1
9187,2,104,2,1,2,2,1,1,1,1,1,150,3,4
9188,1,58,2,4,1,1,2,2,2,1,1,0,3,1
9189,2,104,2,1,2,1,2,2,2,2,1,0,0,4
9190,2,26,1,1,2,1,2,1,2,1,1,0,12,2
9191,2,104,2,3,2,1,1,1,2,1,1,0,12,4
9192,48,141,1,5,1,2,1,1,1,1,1,0,3,1
9193,1,104,2,2,2,1,2,2,2,1,1,0,8,2
9194,2,104,1,1,2,2,2,2,2,1,5,0,3,2
9195,3,58,2,1,1,1,2,1,2,1,2,0,12,2
9196,3,58,1,6,1,1,2,2,2,1,2,0,0,2
9197,12,117,2,1,2,1,1,1,2,1,1,0,12,1
9198,2,58,2,1,2,1,2,2,2,1,1,0,12,1
9199,1,58,2,3,2,1,2,2,2,2,2,0,12,3
9200,0,121,1,5,2,2,3,3,3,1,1,0,3,1
9201,24,116,2,3,1,2,3,3,1,1,1,0,12,1
9202,96,145,1,1,1,2,3,3,3,1,1,0,3,3
9203,24,28,1,1,2,1,2,2,3,1,1,0,12,2
9204,18,121,1,2,2,2,1,1,3,1,1,0,12,3
9205,3,58,1,1,2,2,1,1,1,1,1,0,3,4
9206,1,58,2,1,1,1,2,1,2,2,6,0,12,2
9207,7,58,2,4,2,1,1,1,1,1,1,0,3,3
9208,1,56,3,1,1,2,2,2,2,1,3,0,12,1
9209,9,104,1,1,2,2,1,1,2,1,1,5,3,4
9210,2,104,3,1,2,1,2,2,2,1,5,0,12,2
9211,48,42,2,3,1,1,1,1,1,1,1,50,9,1
9212,2,104,1,2,1,1,1,1,2,1,1,0,12,4
9213,1,104,1,5,2,1,1,1,2,1,1,0,1,2
9214,3,104,3,1,2,1,2,1,2,1,3,0,3,4
9215,2,104,1,1,2,2,1,1,2,1,1,0,12,1
9216,1,104,1,1,2,2,2,1,2,1,1,0,12,1
9217,36,141,1,2,2,2,3,1,2,2,1,0,12,2
9218,2,57,2,1,2,2,1,1,2,1,1,10,3,4
9219,60,42,2,2,1,2,1,1,2,1,1,100,12,1
9220,6,58,1,6,1,1,1,1,2,1,1,0,3,4
9221,2,104,1,2,2,1,1,1,2,1,1,0,3,4
9222,4,58,3,3,2,1,2,1,2,1,10,0,9,4
9223,1,104,2,1,2,2,1,1,2,1,1,0,12,3
9224,3,104,1,1,2,1,2,1,2,1,1,150,12,4
9225,6,90,1,3,2,2,2,2,2,1,1,0,12,4
9226,1,58,3,3,1,1,2,2,2,1,4,0,12,1
9227,2,57,2,2,3,2,2,1,3,1,1,0,12,1
9228,4,104,1,2,2,1,2,2,2,1,1,0,3,4
9229,1,58,2,1,2,1,2,1,2,1,1,0,3,1
9230,8,57,2,6,2,2,1,1,1,1,1,0,3,3
9231,1,104,2,2,2,3,2,2,2,2,1,20,9,2
9232,24,56,1,1,2,3,1,1,1,1,1,0,12,4
9233,2,58,2,1,1,2,2,1,2,2,1,0,12,2
9234,14,57,1,1,2,2,1,1,2,1,2,0,12,4
9235,1,104,3,1,2,1,2,1,2,1,6,0,3,2
9236,2,104,2,1,2,1,2,2,2,1,1,0,12,1
9237,4,57,2,7,2,1,1,1,2,1,1,100,3,4
9238,1,58,1,2,2,1,2,2,2,1,1,0,12,3
9239,2,57,3,1,2,2,2,2,2,1,3,0,12,3
9240,48,58,1,6,2,1,1,1,1,1,1,0,12,2
9241,12,116,3,1,2,2,1,1,2,1,3,0,3,1
9242,9,104,2,5,2,1,1,1,1,1,1,0,8,2
9243,4,57,2,2,2,2,2,2,2,1,1,0,12,3
9244,1,58,3,1,1,1,2,2,2,1,4,0,12,0
9245,1,104,1,2,2,1,1,1,2,1,1,0,12,3
9246,3,104,2,2,2,1,1,1,2,1,1,0,9,3
9247,6,104,2,1,2,1,1,1,2,1,1,0,12,4
9248,7,104,1,1,2,2,1,1,2,1,1,0,0,4
9249,3,157,2,5,2,2,2,1,2,1,1,150,3,1
9250,8,104,2,2,2,1,2,2,2,2,1,0,5,4
9251,1,104,2,1,2,1,2,2,2,1,1,0,3,3
9252,1,104,2,2,2,1,2,1,2,1,3,0,12,2
9253,2,121,2,2,2,2,2,2,2,1,1,0,12,2
9254,4,152,2,1,2,2,1,1,2,1,1,0,12,3
9255,2,104,2,1,2,1,1,1,2,1,3,0,12,3
9256,6,58,2,6,1,1,2,1,2,1,1,0,3,3
9257,1,104,2,1,2,1,3,3,2,1,1,0,12,3
9258,1,104,3,1,2,1,3,3,3,2,4,0,3,4
9259,1,58,2,1,1,1,2,2,1,1,1,0,12,1
9260,3,58,1,1,1,1,2,2,2,1,1,0,3,3
9261,8,104,2,2,2,1,1,1,1,1,1,0,12,4
9262,4,58,1,3,2,2,2,2,2,1,1,0,12,1
9263,6,104,2,2,2,1,1,1,2,1,1,0,12,3
9264,2,104,1,1,2,1,2,1,2,1,1,0,12,1
9265,12,156,1,1,2,1,1,1,1,1,1,0,3,2
9266,1,58,3,1,1,1,2,2,2,1,3,0,3,3
9267,168,46,1,3,2,3,3,3,3,1,1,0,12,3
9268,3,58,2,1,1,1,2,1,2,1,1,0,3,1
9269,1,58,3,3,2,1,3,1,2,1,6,0,12,1
9270,4,58,2,2,2,1,2,1,2,1,1,0,1,3
9271,14,156,2,1,2,1,2,2,2,1,2,0,8,4
9272,53,121,1,2,1,2,1,1,3,1,1,0,8,2
9273,2,104,1,1,2,2,2,2,2,1,1,0,3,2
9274,1,104,1,1,2,1,2,2,2,1,1,0,12,1
9275,2,104,1,1,2,1,2,1,2,1,1,0,9,2
9276,26,104,2,2,2,1,1,1,1,1,1,0,12,4
9277,10,58,2,1,2,1,2,1,2,1,1,0,12,4
9278,2,57,3,1,2,2,2,1,2,1,5,0,3,2
9279,48,17,2,1,2,1,1,1,1,1,1,0,12,1
9280,2,104,2,1,2,1,1,1,2,1,1,0,12,4
9281,1,156,1,1,1,1,2,2,2,1,1,0,12,3
9282,3,104,2,5,2,1,1,1,1,1,1,300,12,4
9283,12,152,2,7,1,3,3,3,3,1,1,0,3,1
9284,24,58,2,1,3,1,2,2,2,1,1,0,3,4
9285,4,58,1,3,2,1,2,1,2,1,1,30,12,3
9286,12,58,2,6,1,1,1,1,1,1,1,0,12,2
9287,1,57,2,1,2,2,2,2,2,1,2,20,12,1
9288,3,56,2,4,3,3,2,1,3,1,1,0,12,1
9289,29,104,2,1,2,2,1,1,1,1,2,50,12,4
9290,30,29,2,1,2,1,1,1,1,1,1,0,12,4
9291,19,104,1,3,3,1,1,1,2,1,1,0,12,3
9292,36,145,1,2,1,3,1,1,2,1,1,0,12,0
9293,3,104,1,2,1,1,1,1,2,1,1,0,12,1
9294,20,99,2,7,1,2,1,1,1,1,1,400,12,1
9295,6,104,2,3,3,3,1,1,1,1,1,350,0,2
9296,18,58,2,1,1,1,1,1,1,1,1,0,12,2
9297,18,104,2,2,2,1,1,1,1,1,1,50,12,3
9298,17,57,2,6,2,2,3,3,1,1,1,0,12,2
9299,11,141,2,1,1,1,3,3,3,1,1,0,3,3
9300,18,82,1,2,2,1,1,1,2,1,1,0,9,4
9301,4,57,2,1,1,2,3,3,2,1,1,50,12,4
9302,24,88,1,2,2,1,3,3,2,3,1,0,6,3
9303,2,104,1,1,2,1,2,2,2,1,1,0,12,4
9304,3,58,1,1,2,1,2,1,2,1,1,0,0,2
9305,2,104,1,1,2,1,2,2,2,1,1,0,12,1
9306,2,104,3,1,2,2,2,1,2,1,11,0,3,4
9307,2,104,3,1,2,2,2,2,2,1,3,50,12,4
9308,3,58,3,1,1,1,1,1,2,1,3,0,12,2
9309,2,104,2,1,2,1,2,1,2,1,1,0,3,1
9310,2,104,3,1,2,2,2,1,2,1,4,0,7,1
9311,7,142,2,2,2,1,2,1,2,1,1,0,12,2
9312,4,58,1,1,2,2,2,2,2,1,3,0,12,2
9313,2,129,1,1,1,1,2,2,2,1,2,50,3,3
9314,32,104,2,2,2,2,3,1,3,1,1,0,8,4
9315,3,104,2,2,2,2,1,1,2,1,1,0,12,3
9316,1,104,2,2,2,2,1,2,2,1,1,0,9,4
9317,3,58,1,7,2,1,3,1,2,1,1,0,12,2
9318,1,57,2,1,1,2,2,2,2,1,1,0,3,2
9319,2,94,1,2,2,2,2,2,2,1,1,0,3,1
9320,3,165,2,1,1,1,1,1,2,1,1,0,12,3
9321,1,58,1,1,2,1,3,3,3,1,1,0,12,0
9322,2,142,1,2,2,2,2,1,2,1,1,0,12,3
9323,3,104,2,1,2,1,2,1,2,1,1,0,12,4
9324,24,58,2,1,2,1,2,1,1,1,1,0,12,4
9325,12,104,1,2,2,2,1,1,1,1,1,0,3,4
9326,12,116,2,2,2,2,1,1,2,1,1,400,12,4
9327,11,142,2,7,1,1,2,1,1,1,2,0,12,4
9328,12,152,1,5,2,2,1,1,1,1,1,0,12,2
9329,2,104,1,1,2,1,2,2,2,1,1,0,9,2
9330,4,104,2,2,3,1,1,1,2,1,1,0,12,4
9331,6,104,1,2,1,1,3,3,3,1,1,0,3,2
9332,48,58,1,7,1,1,1,1,1,1,1,50,12,3
9333,3,58,1,2,2,1,2,2,2,1,1,0,12,1
9334,2,104,2,2,2,2,2,1,2,1,1,0,12,3
9335,1,58,1,1,2,1,2,2,2,1,1,0,12,1
9336,17,58,3,1,2,1,2,1,1,1,4,200,12,4
9337,15,104,1,5,2,1,1,1,1,1,1,0,12,3
9338,2,57,1,1,2,2,3,3,3,1,1,0,5,4
9339,2,104,1,2,2,2,1,1,2,1,1,0,12,3
9340,3,104,2,1,1,1,1,1,2,1,1,0,3,4
9341,9,104,2,1,2,2,1,1,2,1,2,0,8,4
9342,5,58,2,1,2,1,1,1,2,1,1,0,12,3
9343,3,32,2,1,2,2,1,1,1,1,1,200,3,1
9344,1,144,1,1,1,1,2,2,2,1,1,0,12,1
9345,2,104,3,2,2,2,2,2,2,1,2,0,12,3
9346,3,104,3,1,2,1,1,1,3,1,3,0,9,4
9347,3,104,2,1,2,1,1,1,2,1,1,0,12,2
